Month_Yr,State,Year,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
2007-01,Arkansas,2007,12.821411806451612,24.548387096774192,12.709677419354838,23.096774193548388,0.015013387096774194,0.023580645161290322,9.741935483870968,20,2.802403129032258,3.7451612903225806,9.741935483870968,2.903225806451613,0.6262874838709678,0.8951612903225806,8.419354838709678,4.516129032258065
2007-02,Arkansas,2007,12.626988142857144,26.214285714285715,11.678571428571429,24.678571428571427,0.0220045,0.032035714285714285,10.821428571428571,27.214285714285715,2.9676714285714287,4.539285714285715,8.535714285714286,3.5714285714285716,0.6157220892857143,0.8607142857142857,7.696428571428571,4.446428571428571
2007-03,Arkansas,2007,13.552360870967743,28.451612903225808,13.32258064516129,26.806451612903224,0.02679167741935484,0.04029032258064516,9.870967741935484,34.58064516129032,2.852353,4.041935483870968,9.274193548387096,3.096774193548387,0.5317613548387097,0.817741935483871,7.951612903225806,4.016129032258065
2007-04,Arkansas,2007,9.759178766666667,24.866666666666667,11.533333333333333,23.366666666666667,0.03373336666666667,0.0482,10.766666666666667,41.43333333333333,2.5508644,3.795,8.166666666666666,2.933333333333333,0.4755888,0.625,5.933333333333334,3.35
2007-05,Arkansas,2007,10.624755612903225,26.903225806451612,12.516129032258064,25.387096774193548,0.031485193548387094,0.04832258064516129,9.903225806451612,42.70967741935484,2.6855880161290324,3.856451612903226,9.483870967741936,3.064516129032258,0.43936424193548385,0.6225806451612903,7.887096774193548,3.274193548387097
2007-06,Arkansas,2007,9.0335749,21.766666666666666,10.233333333333333,20.533333333333335,0.03157083333333333,0.0491,9.866666666666667,47.2,2.715445783333333,3.5616666666666665,7.85,2.7333333333333334,0.38918183333333334,0.5116666666666667,6.683333333333334,2.7333333333333334
2007-07,Arkansas,2007,7.9293311935483874,18.096774193548388,12.064516129032258,17.032258064516128,0.027067193548387096,0.043258064516129034,9.64516129032258,38.87096774193548,2.8414867741935486,3.7758064516129033,8.548387096774194,2.8870967741935485,0.47414395161290324,0.5870967741935483,9.112903225806452,3.2903225806451615
2007-08,Arkansas,2007,9.10355835483871,23.580645161290324,9.96774193548387,22.161290322580644,0.03506716129032258,0.05654838709677419,9.548387096774194,57.645161290322584,3.5655299032258063,4.674193548387096,8.193548387096774,3.596774193548387,0.6808964838709678,0.8354838709677419,6.774193548387097,4.403225806451613
2007-09,Arkansas,2007,9.925574758620689,26.75862068965517,12.758620689655173,25.24137931034483,0.024605344827586206,0.0423448275862069,10.03448275862069,38.55172413793103,3.4810717931034483,4.227586206896552,7.586206896551724,3.1724137931034484,0.6625487068965518,0.8310344827586207,9.172413793103448,4.448275862068965
2007-10,Arkansas,2007,10.166486096774193,23.35483870967742,13.548387096774194,21.967741935483872,0.019986516129032256,0.03441935483870968,10.67741935483871,29.161290322580644,3.5946194193548386,4.59516129032258,8.064516129032258,3.5483870967741935,0.5949099838709677,0.8403225806451613,9.435483870967742,4.403225806451613
