Month_Yr,State,Year,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
2006-07,North Carolina,2006,10.235622387096774,22.967741935483872,10.741935483870968,21.677419354838708,0.038322548387096776,0.06270967741935483,10.129032258064516,69.64516129032258,3.0519105,13.501612903225807,11.96774193548387,11.516129032258064,0.44590400806451613,0.5939758064516129,8.129032258064516,3.0403225806451615
2006-08,North Carolina,2006,11.604019516129032,28.580645161290324,12.870967741935484,26.903225806451612,0.03494345161290323,0.059483870967741936,9.903225806451612,61.12903225806452,2.356007758064516,9.893548387096773,10.016129032258064,8.870967741935484,0.4306884435483871,0.6733629032258065,9.17741935483871,3.3629032258064515
2006-09,North Carolina,2006,10.778129133333334,24.533333333333335,17.3,23.166666666666668,0.025700033333333334,0.04513333333333333,9.566666666666666,38.766666666666666,1.9884912166666666,8.061666666666667,10.233333333333333,6.883333333333334,0.4088818833333333,0.7073666666666667,12.366666666666667,3.425
2006-10,North Carolina,2006,14.426194821428572,29.642857142857142,12.642857142857142,27.892857142857142,0.01732925,0.03435714285714286,9.857142857142858,29.535714285714285,2.2601938214285715,8.544642857142858,13.392857142857142,7.357142857142857,0.4613793482142857,0.8489017857142858,11.696428571428571,4.258928571428571
2006-12,North Carolina,2006,19.6520835,31.75,14.25,30,0.012161,0.02175,11,18.25,3.67760425,10.049999999999999,11.25,8.25,0.81358075,1.3785,4.4375,7.3125
2007-01,North Carolina,2007,15.986486903225806,30.322580645161292,12.096774193548388,28.612903225806452,0.016043032258064516,0.026451612903225806,9.548387096774194,22.483870967741936,4.276975112903226,12.896774193548387,10.82258064516129,10.209677419354838,0.4330908306451613,0.8839274193548388,10.10483870967742,4.137096774193548
2007-02,North Carolina,2007,18.386398071428573,36.67857142857143,13.214285714285714,34.607142857142854,0.021811535714285714,0.03425,10.071428571428571,29,4.368486142857143,12.932142857142857,13.339285714285714,10.928571428571429,0.39432095535714284,0.7802767857142857,10.053571428571429,3.5714285714285716
2007-03,North Carolina,2007,13.14652131147541,33.81967213114754,13.639344262295081,32.049180327868854,0.03324175409836066,0.048688524590163935,9.967213114754099,42.42622950819672,2.932262131147541,9.78032786885246,10.5,7.401639344262295,0.3261433606557377,0.5650409836065574,9.245901639344263,2.639344262295082
2007-04,North Carolina,2007,13.854644228070175,32.333333333333336,12.68421052631579,30.54385964912281,0.03594519298245614,0.052263157894736845,10.508771929824562,45.45614035087719,2.6368602192982458,10.073684210526316,11.070175438596491,8.701754385964913,0.3420217894736842,0.5635701754385964,8.991228070175438,2.7280701754385963
2007-05,North Carolina,2007,10.888295612903226,28.612903225806452,12.096774193548388,27.032258064516128,0.039989290322580646,0.05929032258064516,9.870967741935484,62.32258064516129,2.3657327741935483,10.011290322580646,10.225806451612904,8.5,0.3599798629032258,0.5594516129032258,9.991935483870968,2.8306451612903225
2007-06,North Carolina,2007,11.8090909,25.433333333333334,11.6,24.066666666666666,0.0393928,0.062433333333333334,9.766666666666667,69.06666666666666,2.4285146166666665,10.571666666666667,11,9,0.2978306333333333,0.457825,8.816666666666666,2.25
2007-07,North Carolina,2007,10.275975161290322,23.032258064516128,11.67741935483871,21.741935483870968,0.03490209677419355,0.05680645161290323,9.774193548387096,54.193548387096776,2.5475989516129034,10.874193548387098,10.709677419354838,9.5,0.3754098709677419,0.5525645161290322,9.951612903225806,2.75
2007-08,North Carolina,2007,12.657283709677419,29.806451612903224,11.612903225806452,28.06451612903226,0.045108032258064513,0.07564516129032257,10.129032258064516,97,2.349509741935484,9.029032258064516,11.46774193548387,7.596774193548387,0.363961314516129,0.5799516129032258,9.637096774193548,2.9274193548387095
2007-09,North Carolina,2007,12.317560366666667,30.3,13.966666666666667,28.6,0.03489543333333334,0.057466666666666666,10.033333333333333,58.266666666666666,2.122575716666667,8.828333333333333,9.916666666666666,7.166666666666667,0.3631382166666667,0.5478833333333334,8.95,2.7416666666666667
2007-10,North Carolina,2007,13.537608064516128,31.322580645161292,15.096774193548388,29.612903225806452,0.021154548387096773,0.03919354838709677,9.129032258064516,34.354838709677416,2.1689589354838708,9.03225806451613,11.451612903225806,7.32258064516129,0.3711967822580645,0.6614435483870967,10.14516129032258,3.2338709677419355
2007-11,North Carolina,2007,17.616013,34.1,15.7,32.1,0.016156033333333333,0.0302,9.866666666666667,25.566666666666666,4.155781916666666,17.24,11.4,14.2,0.43896311666666665,0.8970833333333333,11.208333333333334,4.291666666666667
2007-12,North Carolina,2007,16.936425806451613,30.612903225806452,15.193548387096774,28.903225806451612,0.014725709677419355,0.02567741935483871,9.387096774193548,21.806451612903224,3.0396465,9.75483870967742,12.096774193548388,8.403225806451612,0.4349452177419355,0.8300967741935484,9.28225806451613,4.024193548387097
2008-01,North Carolina,2008,16.212483580645163,31.677419354838708,12.838709677419354,29.903225806451612,0.01760483870967742,0.028193548387096774,8.67741935483871,23.903225806451612,2.7925911774193546,8.333870967741936,11.806451612903226,6.854838709677419,0.3651156693548387,0.681741935483871,9.701612903225806,3.2903225806451615
2008-02,North Carolina,2008,15.029100074074075,30.185185185185187,13.37037037037037,28.51851851851852,0.02098203703703704,0.03237037037037037,9.814814814814815,27.37037037037037,3.9895341851851853,15.89074074074074,11.37037037037037,13.722222222222221,0.36350675925925924,0.6351111111111111,10.953703703703704,3.0462962962962963
2008-03,North Carolina,2008,10.983822451612903,27.129032258064516,12.870967741935484,25.677419354838708,0.0347451935483871,0.047451612903225804,9.774193548387096,41.774193548387096,2.0355263387096776,7.024193548387097,9.82258064516129,5.67741935483871,0.3175169919354839,0.5361209677419355,8.846774193548388,2.5483870967741935
2008-04,North Carolina,2008,9.9053525,24.333333333333332,12.833333333333334,23,0.0315042,0.046533333333333336,10.733333333333333,41.7,1.6237063666666667,7.8966666666666665,8.283333333333333,6.733333333333333,0.30347568333333336,0.49056666666666665,8.008333333333333,2.283333333333333
2008-05,North Carolina,2008,8.1655881,21.583333333333332,14.833333333333334,20.333333333333332,0.03984903333333333,0.05528333333333334,10.666666666666666,50.86666666666667,2.0156935666666667,10.611666666666666,11.55,9.066666666666666,0.26586716666666665,0.392475,8.141666666666667,1.9583333333333333
2008-06,North Carolina,2008,8.541767733333334,21.833333333333332,10.7,20.6,0.04295553333333333,0.06383333333333334,10.233333333333333,69.8,3.2909704166666667,14.795,9.75,12.383333333333333,0.27715693333333336,0.396975,8.275,1.9333333333333333
2008-07,North Carolina,2008,8.092996935483871,21.161290322580644,10.709677419354838,19.93548387096774,0.03842470967741936,0.059806451612903225,10.32258064516129,61,1.5126058064516128,5.711290322580645,12.451612903225806,4.387096774193548,0.277606435483871,0.39988709677419354,8.306451612903226,1.9838709677419355
2008-08,North Carolina,2008,8.344122193548387,20.129032258064516,11.548387096774194,18.967741935483872,0.035059129032258066,0.056483870967741934,10.096774193548388,58.16129032258065,1.0256254838709677,4.230645161290322,10.306451612903226,3.338709677419355,0.3125561370967742,0.4490887096774194,8.39516129032258,2.306451612903226
2008-09,North Carolina,2008,8.432828333333333,19.433333333333334,11.966666666666667,18.333333333333332,0.024327733333333334,0.04083333333333333,9.8,36.333333333333336,1.0704701833333332,4.718333333333333,12.183333333333334,3.7333333333333334,0.304764775,0.49183333333333334,8.975,2.45
2008-10,North Carolina,2008,12.607741483870967,26.193548387096776,12.935483870967742,24.64516129032258,0.020185032258064516,0.03748387096774194,10.064516129032258,32.54838709677419,1.7354845,6.593548387096774,10.983870967741936,5.370967741935484,0.36230599193548385,0.6182661290322581,7.733870967741935,2.975806451612903
2008-11,North Carolina,2008,15.881192833333333,30.2,15.266666666666667,28.466666666666665,0.0160412,0.029266666666666667,9.866666666666667,24.866666666666667,2.23531715,7.695,9.75,6.333333333333333,0.39619194166666666,0.7537833333333334,10.141666666666667,3.7416666666666667
2008-12,North Carolina,2008,12.629486161290323,23.548387096774192,12.806451612903226,22.225806451612904,0.014467225806451612,0.02303225806451613,10,19.548387096774192,1.7596093387096774,5.482258064516129,11.209677419354838,4.161290322580645,0.3312437419354839,0.5628629032258065,8.82258064516129,2.943548387096774
2009-01,North Carolina,2009,13.537022035714285,26.285714285714285,13.75,24.785714285714285,0.01688060714285714,0.0255,10.892857142857142,21.535714285714285,2.268300714285714,9.166071428571428,12.339285714285714,7.75,0.31830574107142856,0.5835357142857143,9.517857142857142,2.767857142857143
2009-02,North Carolina,2009,12.80739588888889,30.037037037037038,11.592592592592593,28.40740740740741,0.02794237037037037,0.039074074074074074,9.518518518518519,33.03703703703704,1.429764962962963,3.6314814814814813,9.537037037037036,2.6296296296296298,0.3028771111111111,0.5408333333333334,8.444444444444445,2.5925925925925926
2009-03,North Carolina,2009,10.722375354838709,24.806451612903224,11.516129032258064,23.387096774193548,0.028305064516129033,0.04003225806451613,9.806451612903226,34,1.0437198387096773,3.3080645161290323,10.080645161290322,2.532258064516129,0.3166728870967742,0.5221693548387096,8.798387096774194,2.596774193548387
2009-04,North Carolina,2009,8.889804566666667,22.933333333333334,11.666666666666666,21.733333333333334,0.036382033333333334,0.05056666666666667,10.166666666666666,44.13333333333333,0.58345895,2.1666666666666665,9.35,1.5833333333333333,0.25928399166666666,0.39453333333333335,7.683333333333334,1.9666666666666666
2009-05,North Carolina,2009,5.491906322580645,13.483870967741936,13.35483870967742,12.67741935483871,0.02671709677419355,0.03841935483870968,9.870967741935484,32.70967741935484,0.23941767741935485,0.7725806451612903,9.32258064516129,0.3387096774193548,0.2736303225806452,0.35870161290322583,8.846774193548388,1.9193548387096775
2009-06,North Carolina,2009,8.191248766666666,20.933333333333334,13.566666666666666,19.766666666666666,0.03495093333333334,0.054933333333333334,9.833333333333334,52.6,0.8317874833333333,3.67,11.65,2.933333333333333,0.24434815833333334,0.37751666666666667,9.266666666666667,1.8083333333333333
2009-07,North Carolina,2009,7.550368193548387,19.161290322580644,10.64516129032258,18.06451612903226,0.03398448387096774,0.05064516129032258,10.516129032258064,43.96774193548387,0.3744274193548387,1.2741935483870968,11.82258064516129,0.6612903225806451,0.2552942983870968,0.37843548387096776,7.548387096774194,1.8951612903225807
2009-08,North Carolina,2009,8.00811770967742,19.225806451612904,13.419354838709678,18.06451612903226,0.026483774193548387,0.045838709677419355,10,41.12903225806452,0.41974667741935484,1.9612903225806453,10.758064516129032,1.3387096774193548,0.2349638629032258,0.38706451612903225,9.508064516129032,1.9596774193548387
2009-09,North Carolina,2009,8.863474066666667,20.966666666666665,13.233333333333333,19.766666666666666,0.025970766666666666,0.04293333333333333,9.833333333333334,38.53333333333333,0.40436145,1.265,10.3,0.8,0.24687933333333334,0.3964666666666667,9.783333333333333,1.9833333333333334
2009-10,North Carolina,2009,9.688027741935484,20.903225806451612,13.870967741935484,19.677419354838708,0.01705890322580645,0.029451612903225805,9.387096774193548,24.967741935483872,0.45666485483870967,1.2016129032258065,10.112903225806452,0.5645161290322581,0.3026992016129032,0.535,10.233870967741936,2.693548387096774
2009-11,North Carolina,2009,12.373494966666666,26.2,14.266666666666667,24.7,0.0186,0.03256666666666667,8.566666666666666,27.533333333333335,0.7839628333333333,2.1683333333333334,11.45,1.4666666666666666,0.41188648333333333,0.856025,9.7,4.208333333333333
2009-12,North Carolina,2009,14.42619045,25.45,11.95,23.95,0.012963549999999999,0.0218,9.35,18.4,1.09882795,3.0300000000000002,12.175,2.1,0.40066775,0.786575,10.225,4.0375
2010-01,North Carolina,2010,15.93066540909091,29.363636363636363,12.818181818181818,27.772727272727273,0.018428,0.028545454545454547,12.727272727272727,24.227272727272727,1.749835,3.5704545454545453,10.522727272727273,2.6363636363636362,0.38911935227272726,0.7430909090909091,10.511363636363637,3.4545454545454546
2010-02,North Carolina,2010,14.674918892857143,28.25,11.285714285714286,26.678571428571427,0.023836214285714287,0.03489285714285714,10.857142857142858,29.607142857142858,1.6148188035714286,5.083928571428571,11.267857142857142,4.196428571428571,0.3151320625,0.5490089285714286,8.089285714285714,2.7232142857142856
2010-03,North Carolina,2010,14.059247870967742,30.322580645161292,10.903225806451612,28.580645161290324,0.030193612903225805,0.04464516129032258,10.612903225806452,38.32258064516129,0.7540231451612903,1.8451612903225807,10.129032258064516,1.1774193548387097,0.3411145887096774,0.5485967741935484,7.524193548387097,2.6774193548387095
2010-04,North Carolina,2010,10.8739407,27.066666666666666,15.433333333333334,25.566666666666666,0.03806876666666667,0.05566666666666667,10.033333333333333,52.9,0.8584868833333333,2.9250000000000003,9.483333333333333,2.3333333333333335,0.3024167583333333,0.481575,8.458333333333334,2.2916666666666665
2010-05,North Carolina,2010,7.457879483870967,19.516129032258064,11.35483870967742,18.451612903225808,0.03140854838709677,0.04674193548387097,10,42,0.34481906451612904,1.0516129032258064,10.241935483870968,0.4032258064516129,0.28365326612903224,0.4053225806451613,7.806451612903226,2.096774193548387
2010-06,North Carolina,2010,8.276288566666667,18.833333333333332,9.3,17.6,0.0369196,0.05756666666666667,9.833333333333334,57.13333333333333,0.92317805,3.6933333333333334,10.35,3,0.2703475833333333,0.37450833333333333,7.333333333333333,1.9583333333333333
2010-07,North Carolina,2010,7.337756483870968,18.612903225806452,13.774193548387096,17.548387096774192,0.03721916129032258,0.057774193548387094,10.129032258064516,58.483870967741936,0.6034481774193549,2.609677419354839,11,1.967741935483871,0.2632645725806452,0.3641129032258065,8.193548387096774,1.8790322580645162
2010-08,North Carolina,2010,7.129953903225807,17.193548387096776,13.161290322580646,16.193548387096776,0.02994083870967742,0.049774193548387094,10.064516129032258,44.61290322580645,0.35996285483870966,1.3806451612903226,10.338709677419354,0.8870967741935484,0.30888679838709676,0.4380322580645161,8.07258064516129,2.274193548387097
2010-09,North Carolina,2010,10.6156598,26.333333333333332,13.866666666666667,24.8,0.034630233333333336,0.054900000000000004,10.4,53.43333333333333,0.7119913333333333,2.07,11,1.35,0.31270965833333336,0.4847166666666667,9.15,2.4583333333333335
2010-10,North Carolina,2010,12.952708838709677,29.419354838709676,15.096774193548388,27.677419354838708,0.023821322580645163,0.04367741935483871,9.838709677419354,37.87096774193548,0.6218507258064516,1.367741935483871,11.048387096774194,0.6290322580645161,0.3552064596774194,0.6432822580645161,10.564516129032258,3.1774193548387095
2010-11,North Carolina,2010,15.374242433333333,31.6,15.1,29.866666666666667,0.017804066666666667,0.0322,11.166666666666666,27.233333333333334,0.9210812666666667,1.98,10.116666666666667,1.1166666666666667,0.41015868333333333,0.8166333333333333,10.408333333333333,4.125
2010-12,North Carolina,2010,17.055910516129032,29.903225806451612,13.064516129032258,28.258064516129032,0.01569225806451613,0.026161290322580646,9.161290322580646,22.161290322580644,1.6970922903225807,4.224193548387097,12.096774193548388,3.306451612903226,0.4076153306451613,0.7500241935483871,8.435483870967742,3.717741935483871
2011-01,North Carolina,2011,17.168148827586208,31,12.586206896551724,29.24137931034483,0.016125137931034483,0.026413793103448276,9.068965517241379,22.344827586206897,1.4856348103448276,3.736206896551724,11.53448275862069,2.7586206896551726,0.4557356379310345,0.7938103448275862,8.448275862068966,4.086206896551724
2011-02,North Carolina,2011,11.648011222222221,25.14814814814815,13.592592592592593,23.77777777777778,0.02700822222222222,0.03774074074074074,9.296296296296296,31.962962962962962,0.7321382592592592,1.9703703703703703,9.648148148148149,1.2222222222222223,0.34427387962962963,0.5254907407407408,10.277777777777779,2.6203703703703702
2011-03,North Carolina,2011,9.462049360655739,23.57377049180328,10.868852459016393,22.24590163934426,0.033421803278688524,0.04381967213114754,9.147540983606557,37.31147540983606,0.4057534836065574,1.2622950819672132,10.311475409836065,0.7049180327868853,0.30285381147540985,0.4420327868852459,8.131147540983607,2.2704918032786887
2011-04,North Carolina,2011,6.8334707,17.566666666666666,11.066666666666666,16.533333333333335,0.035518966666666665,0.0492,10.766666666666667,42.766666666666666,0.16640526666666666,0.825,9.2,0.45,0.28317295833333334,0.378575,7.016666666666667,1.975
2011-05,North Carolina,2011,6.81414392,16.96,12.12,15.84,0.038277,0.05416,10.32,49.48,0.32568612,1.288,11.22,0.76,0.32980178,0.42428,7.7,2.25
2011-06,North Carolina,2011,9.6114096,22.266666666666666,12.866666666666667,20.966666666666665,0.04207746666666667,0.06623333333333334,10.166666666666666,76.86666666666666,0.7643339333333333,2.4899999999999998,11.666666666666666,1.7,0.33677491666666665,0.45655,9.608333333333333,2.341666666666667
2011-07,North Carolina,2011,8.611802870967741,20.161290322580644,10.548387096774194,19.06451612903226,0.03764145161290323,0.05967741935483871,9.64516129032258,62.58064516129032,0.5509615,1.9096774193548387,12.32258064516129,1.3225806451612903,0.2946765483870968,0.40615322580645163,7.169354838709677,2.129032258064516
2011-08,North Carolina,2011,8.381922258064517,20,12.129032258064516,18.838709677419356,0.036440161290322584,0.05677419354838709,10.129032258064516,53.70967741935484,0.6648497580645162,2.920967741935484,11.67741935483871,2.2096774193548385,0.28157592741935483,0.39541129032258066,9.201612903225806,2.0161290322580645
2011-09,North Carolina,2011,8.208506333333334,19.333333333333332,14.6,18.333333333333332,0.0260173,0.044700000000000004,10.3,43.93333333333333,0.19239343333333334,0.6483333333333333,8.7,0.23333333333333334,0.29691235,0.434525,8.491666666666667,2.2416666666666667
2011-10,North Carolina,2011,8.65072664516129,19.419354838709676,12.96774193548387,18.419354838709676,0.023961258064516128,0.03867741935483871,9.612903225806452,32.67741935483871,0.36075182258064514,0.9806451612903225,11.403225806451612,0.41935483870967744,0.3144401612903226,0.5043145161290322,8.451612903225806,2.5806451612903225
2011-11,North Carolina,2011,11.244215966666667,25.166666666666668,15.866666666666667,23.833333333333332,0.019704633333333332,0.03376666666666667,10.3,28.566666666666666,0.4647152333333333,1.355,11.383333333333333,0.7,0.4025073083333333,0.6872333333333334,9.883333333333333,3.45
2011-12,North Carolina,2011,13.227726580645161,25.580645161290324,14.32258064516129,24.06451612903226,0.01603416129032258,0.02661290322580645,10.290322580645162,22.516129032258064,0.7434025967741935,1.914516129032258,12.435483870967742,1.096774193548387,0.4295908064516129,0.8172338709677419,10.685483870967742,4.040322580645161
2012-01,North Carolina,2012,11.006714631578948,23.157894736842106,13.894736842105264,21.894736842105264,0.019074684210526317,0.028157894736842104,10.421052631578947,23.94736842105263,0.3618691052631579,1.0078947368421052,10.605263157894736,0.42105263157894735,0.35237038157894734,0.5812368421052632,7.842105263157895,2.8157894736842106
2012-03,North Carolina,2012,8.585347444444444,21.666666666666668,12.777777777777779,20.555555555555557,0.031822166666666665,0.04822222222222222,10.833333333333334,40.94444444444444,0.13049244444444444,0.5777777777777778,10.055555555555555,0.19444444444444445,0.22826127777777777,0.39068055555555553,8.833333333333334,1.8055555555555556
2012-04,North Carolina,2012,7.809863333333333,18.9,10,17.866666666666667,0.03409313333333333,0.04853333333333333,9.7,41.96666666666667,0.12023488333333333,0.53,9.783333333333333,0.15,0.20179548333333333,0.3298333333333333,7.575,1.625
2012-05,North Carolina,2012,6.766623548387097,18.129032258064516,13.096774193548388,17.06451612903226,0.03536925806451613,0.051000000000000004,10.451612903225806,46.645161290322584,0.025824370967741938,0.3951612903225806,10.306451612903226,0.1774193548387097,0.16813862096774193,0.27638709677419354,9.379032258064516,1.2338709677419355
2012-06,North Carolina,2012,6.7614874333333335,16.233333333333334,12.166666666666666,15.333333333333334,0.03804743333333333,0.05633333333333333,10.466666666666667,54.43333333333333,0.20431096666666668,0.675,9.183333333333334,0.25,0.1534319,0.2533666666666667,7.608333333333333,1.1083333333333334
2012-07,North Carolina,2012,6.744628796296296,16.09259259259259,10.37037037037037,15.12962962962963,0.0366467037037037,0.05644444444444444,9.796296296296296,59.48148148148148,0.45882899074074074,2.2546296296296298,10.407407407407407,1.9444444444444444,0.20567033333333334,0.2952962962962963,7.953703703703703,1.4537037037037037
2012-08,North Carolina,2012,6.386021516129032,14.161290322580646,11.35483870967742,13.258064516129032,0.029518193548387098,0.04809677419354839,9.903225806451612,44.903225806451616,0.09908062903225806,0.4064516129032258,10.35483870967742,0.06451612903225806,0.3492873548387097,0.4438467741935484,7.298387096774194,2.338709677419355
2012-09,North Carolina,2012,7.274404766666667,17.1,15.166666666666666,16.1,0.024312466666666668,0.0422,9.6,35.93333333333333,0.07900131666666667,0.37166666666666665,10.883333333333333,0.05,0.34839766666666666,0.5025166666666666,10.233333333333333,2.525
