Month_Yr,State,Year,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
2007-05,Maryland,2007,10.108351064516128,26.258064516129032,9.03225806451613,24.822580645161292,0.03505008064516129,0.05414516129032258,10.53225806451613,53.54838709677419,2.5568449032258065,10.791129032258064,10.951612903225806,8.903225806451612,0.48330924193548386,0.6329032258064516,8.846774193548388,3.193548387096774
2007-06,Maryland,2007,9.111998538461538,22.01923076923077,11.615384615384615,20.75,0.032547807692307695,0.05353846153846154,10.01923076923077,55.21153846153846,3.0211244038461538,13.442307692307692,12.365384615384615,10.798076923076923,0.2934093557692308,0.43038461538461537,7.346153846153846,2.1153846153846154
2007-07,Maryland,2007,8.968546403225806,22.967741935483872,10.112903225806452,21.725806451612904,0.034689564516129034,0.05598387096774193,10.370967741935484,55.33870967741935,2.524686806451613,9.410483870967742,11.306451612903226,7.846774193548387,0.2473662741935484,0.365,7.104838709677419,1.8225806451612903
2007-08,Maryland,2007,10.728391967479675,25.29268292682927,8.447154471544716,23.84552845528455,0.03333645528455285,0.055878048780487806,10.300813008130081,59.19512195121951,2.8444940487804877,11.478455284552846,12.239837398373984,9.934959349593496,0.30034188617886176,0.4369918699186992,8.040650406504065,2.2113821138211383
2007-09,Maryland,2007,10.087699705882352,24.372549019607842,12.549019607843137,23.03921568627451,0.02929827450980392,0.049372549019607845,10.372549019607844,45.35294117647059,3.0171752156862746,12.062745098039215,11.745098039215685,10.323529411764707,0.3097603529411765,0.46509803921568627,7.990196078431373,2.343137254901961
2007-10,Maryland,2007,12.212694951612903,25.29032258064516,12.048387096774194,23.774193548387096,0.019910032258064515,0.03685483870967742,9.35483870967742,31.758064516129032,2.8432633467741937,10.298387096774194,11.709677419354838,8.564516129032258,0.3713942177419355,0.5708629032258065,8.588709677419354,2.806451612903226
2007-11,Maryland,2007,14.897814016666667,25.916666666666668,12.8,24.45,0.013160416666666667,0.021816666666666668,9.083333333333334,18.466666666666665,3.5712743916666665,9.0875,13.1,7.283333333333333,0.5173681833333333,0.7458583333333333,9.691666666666666,3.775
2007-12,Maryland,2007,18.002623036036034,28.72972972972973,12.054054054054054,27.0990990990991,0.010662936936936937,0.018441441441441442,8.783783783783784,15.576576576576576,3.7777982162162163,9.72882882882883,11.495495495495495,7.81981981981982,0.4978654099099099,0.8154144144144144,10.072072072072071,4.103603603603603
2008-01,Maryland,2008,19.875846387096775,32.25806451612903,11.32258064516129,30.419354838709676,0.012385774193548388,0.021903225806451612,10.516129032258064,18.483870967741936,6.010918822580646,11.956451612903226,9.919354838709678,9.516129032258064,0.5337884032258065,0.9532258064516129,8.790322580645162,4.516129032258065
2008-02,Maryland,2008,13.481117396551724,24.655172413793103,13.275862068965518,23.24137931034483,0.014611568965517241,0.023482758620689655,10.5,19.879310344827587,4.365538431034483,9.788793103448276,13.008620689655173,7.793103448275862,0.46827274137931035,0.697198275862069,8.672413793103448,3.586206896551724
2008-03,Maryland,2008,11.780419258064516,26.838709677419356,8.96774193548387,25.419354838709676,0.025994387096774194,0.037838709677419355,10.596774193548388,32.04838709677419,3.1320310806451612,9.162096774193548,10.78225806451613,7.540322580645161,0.3343309919354839,0.5584193548387096,7.370967741935484,2.620967741935484
2008-04,Maryland,2008,11.000663610169491,25.864406779661017,10.254237288135593,24.440677966101696,0.03010233898305085,0.04510169491525424,9.576271186440678,41.644067796610166,2.170947398305085,7.350847457627118,12.677966101694915,6.076271186440678,0.31359503389830506,0.4766694915254237,7.669491525423729,2.389830508474576
2008-05,Maryland,2008,10.378665851851851,25.14814814814815,11.5,23.685185185185187,0.031064074074074074,0.04755555555555556,9.24074074074074,43.03703703703704,1.2022946759259259,4.442592592592592,10.027777777777779,3.685185185185185,0.39380644444444446,0.5573425925925926,8.231481481481481,2.787037037037037
2008-06,Maryland,2008,12.001893772727273,25.727272727272727,10.045454545454545,24.454545454545453,0.035464,0.05563636363636364,9.954545454545455,50.68181818181818,1.7463480454545455,7.2295454545454545,10.613636363636363,6.136363636363637,0.4465539090909091,0.5909090909090909,7.7272727272727275,3.409090909090909
2008-07,Maryland,2008,11.53870229032258,26.903225806451612,10.258064516129032,25.387096774193548,0.039619225806451615,0.06193548387096774,10.419354838709678,65.7741935483871,3.7808589516129034,12.414516129032258,12.580645161290322,10.774193548387096,0.313348564516129,0.4854838709677419,8.53225806451613,2.3870967741935485
2008-08,Maryland,2008,9.481628483870967,29.129032258064516,12.129032258064516,27.451612903225808,0.03035551612903226,0.04990322580645161,10.225806451612904,43.45161290322581,2.9924527258064515,12.853225806451613,12.483870967741936,11.35483870967742,0.2871292580645161,0.4967741935483871,8.774193548387096,2.532258064516129
2008-09,Maryland,2008,10.0145907,24.733333333333334,13.533333333333333,23.3,0.025033266666666668,0.0406,9.933333333333334,36.333333333333336,2.432167,8.5,11.616666666666667,7.45,0.32649931666666665,0.53,7.583333333333333,2.7333333333333334
2008-10,Maryland,2008,15.093272064516128,28.70967741935484,15.35483870967742,27.096774193548388,0.015195677419354838,0.028096774193548387,9.838709677419354,23.967741935483872,1.2873972258064517,6.4790322580645165,11.887096774193548,5.629032258064516,0.41152570967741936,0.75,9.064516129032258,3.5161290322580645
2008-11,Maryland,2008,14.4263524,26,12.733333333333333,24.5,0.0131516,0.020633333333333333,9.466666666666667,17.4,1.4686771,4.6433333333333335,9.583333333333334,3.933333333333333,0.5257897333333333,0.7816666666666666,7.983333333333333,4.216666666666667
2008-12,Maryland,2008,15.063192225806452,26.64516129032258,12.290322580645162,25.096774193548388,0.011837322580645161,0.019516129032258064,8.709677419354838,16.548387096774192,2.4172377258064515,7.629032258064516,10.290322580645162,6.370967741935484,0.3129543870967742,0.6709677419354839,9.129032258064516,3.064516129032258
2009-01,Maryland,2009,16.996554444444445,32.333333333333336,11.444444444444445,30.5,0.014608222222222222,0.02422222222222222,10.38888888888889,20.5,3.6607043055555555,9.225,11.88888888888889,7.805555555555555,0.3588684166666667,0.6722222222222223,10.222222222222221,3.361111111111111
2009-02,Maryland,2009,11.113320833333333,25.666666666666668,10.75,24.083333333333332,0.026385416666666668,0.034,11.083333333333334,28.916666666666668,3.020986541666667,6.6375,13.166666666666666,5.375,0.31771408333333334,0.5416666666666666,11.958333333333334,2.5
2009-03,Maryland,2009,12.141963842105262,27.31578947368421,12.210526315789474,25.736842105263158,0.025597578947368423,0.036263157894736844,11.31578947368421,30.736842105263158,2.2378378157894736,6.071052631578947,10.894736842105264,5.2631578947368425,0.5222479210526316,0.8736842105263157,9.078947368421053,4.078947368421052
2009-04,Maryland,2009,11.343042833333334,25.2,11.366666666666667,23.7,0.033535999999999996,0.04803333333333333,10.7,41.7,2.322381,6.886666666666667,11.8,5.933333333333334,0.44834871666666665,0.7133333333333334,6.683333333333334,3.6
2009-05,Maryland,2009,9.801497555555555,22,11.851851851851851,20.74074074074074,0.027894592592592592,0.03974074074074074,9.88888888888889,33.74074074074074,2.529059111111111,8.09074074074074,10.833333333333334,6.925925925925926,0.3164138888888889,0.5055555555555555,9.166666666666666,2.5925925925925926
2009-06,Maryland,2009,9.616938133333333,22.566666666666666,11.233333333333333,21.333333333333332,0.0336074,0.049133333333333334,10.3,45.833333333333336,2.4776618833333335,7.335,8.683333333333334,6.283333333333333,0.31245913333333336,0.42,7.533333333333333,2.216666666666667
2009-07,Maryland,2009,9.150539774193549,21.70967741935484,8.806451612903226,20.387096774193548,0.033959225806451616,0.05141935483870968,10.35483870967742,45.516129032258064,3.283950919354839,9.983870967741936,11.709677419354838,8.46774193548387,0.33572337096774196,0.5596774193548387,8.129032258064516,2.6774193548387095
2009-08,Maryland,2009,10.022009548387096,25.64516129032258,11.419354838709678,24.129032258064516,0.03181312903225807,0.05164516129032258,10.516129032258064,46.70967741935484,3.9002984677419357,14.553225806451612,11.241935483870968,11.983870967741936,0.35637272580645163,0.6838709677419355,9.274193548387096,3.0161290322580645
2009-09,Maryland,2009,7.366458862068965,20.310344827586206,12.931034482758621,19.103448275862068,0.020918344827586206,0.03472413793103448,9.586206896551724,29.344827586206897,1.2709416551724138,3.117241379310345,7.051724137931035,2.5,0.3017296551724138,0.5189655172413793,9.655172413793103,2.5344827586206895
2009-10,Maryland,2009,11.790319,24.06451612903226,12.96774193548387,22.677419354838708,0.01625806451612903,0.02658064516129032,10.35483870967742,22.483870967741936,1.9808985161290322,4.953225806451613,9.548387096774194,4.241935483870968,0.6136950967741935,0.8709677419354839,8.596774193548388,4.645161290322581
2009-11,Maryland,2009,14.4948123,26.4,13.533333333333333,24.9,0.0135292,0.023633333333333333,9.333333333333334,20.033333333333335,1.7685272333333333,4.648333333333333,9.25,4.016666666666667,0.8664733833333333,1.24,10.466666666666667,6.383333333333334
2009-12,Maryland,2009,16.409298322580646,30.70967741935484,10.709677419354838,28.903225806451612,0.014746612903225806,0.024225806451612902,10.774193548387096,20.612903225806452,2.172033016129032,6.991935483870968,10.596774193548388,6.193548387096774,0.6877839516129032,1.0274193548387096,10.887096774193548,5.112903225806452
2010-01,Maryland,2010,16.21652458064516,30.548387096774192,12.03225806451613,28.870967741935484,0.017603483870967742,0.026096774193548385,10.161290322580646,22.032258064516128,3.043576,5.670967741935484,7.82258064516129,4.645161290322581,0.5886733064516129,0.932258064516129,9.274193548387096,4.709677419354839
2010-02,Maryland,2010,18.324900785714284,35.714285714285715,12.142857142857142,33.67857142857143,0.023956892857142857,0.03439285714285714,10.321428571428571,29.142857142857142,3.636196732142857,7.014285714285714,8.214285714285714,5.696428571428571,0.666476625,0.9571428571428572,8.125,4.821428571428571
2010-03,Maryland,2010,14.532951838709677,32.25806451612903,12.419354838709678,30.387096774193548,0.0315063870967742,0.044032258064516126,11.67741935483871,37.74193548387097,1.5541075161290323,4.116129032258065,6.17741935483871,3.532258064516129,0.27738217741935484,0.5564516129032258,7.693548387096774,2.5483870967741935
2010-04,Maryland,2010,13.068331355555555,30.08888888888889,12.222222222222221,28.42222222222222,0.03168057777777778,0.047066666666666666,9.444444444444445,40.6,0.6769696444444444,2.341111111111111,4.866666666666666,2.1777777777777776,0.21380235555555555,0.43777777777777777,7.844444444444444,1.9777777777777779
2010-05,Maryland,2010,9.857590677419354,24.516129032258064,10.387096774193548,23.096774193548388,0.035014774193548384,0.05083870967741935,9.903225806451612,47.32258064516129,0.8424465161290322,3.6161290322580646,6.935483870967742,3.338709677419355,0.24467404838709678,0.3935483870967742,6.967741935483871,1.967741935483871
2010-06,Maryland,2010,10.780097964285714,27.535714285714285,10.964285714285714,26.035714285714285,0.03720525,0.05492857142857143,10.285714285714286,54.92857142857143,1.279148142857143,4.164285714285715,6.553571428571429,3.9107142857142856,0.29812475,0.4517857142857143,8.946428571428571,2.3035714285714284
2010-07,Maryland,2010,10.631970838709677,26.903225806451612,10.935483870967742,25.451612903225808,0.040119612903225806,0.061096774193548385,10.35483870967742,66.7741935483871,2.069771016129032,4.922580645161291,9.32258064516129,4.048387096774194,0.2855773870967742,0.4241935483870968,7.161290322580645,2.0806451612903225
2010-08,Maryland,2010,8.17547096,19.44,9.4,18.36,0.039234,0.05644,9.56,59.68,2.49556266,5.232,9.28,4.04,0.31052068,0.42,7.32,2.26
2010-09,Maryland,2010,11.529947310344827,24.03448275862069,14.068965517241379,22.689655172413794,0.030416448275862068,0.045724137931034484,10.068965517241379,41.758620689655174,2.0102379827586208,3.5051724137931033,10.03448275862069,2.4482758620689653,0.44393058620689657,0.6017241379310345,9.293103448275861,3.2758620689655173
2010-10,Maryland,2010,14.222679419354838,28.612903225806452,11.483870967741936,26.967741935483872,0.018839451612903225,0.03264516129032258,9.225806451612904,27.64516129032258,1.6203863064516129,2.864516129032258,12.112903225806452,1.903225806451613,0.5002717741935484,0.7580645161290323,8.483870967741936,3.806451612903226
2010-11,Maryland,2010,14.75276123076923,28.884615384615383,13.192307692307692,27.192307692307693,0.017114576923076923,0.028230769230769233,9.76923076923077,24,2.4041546153846154,4.076923076923077,12.596153846153847,2.9038461538461537,0.5029771346153846,0.951923076923077,10.76923076923077,4.730769230769231
